hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,velocity_surge_ratio,night_activity_ratio_7d,state_crime_risk_index,target_cashout_24h,target_fraud_cashout_24h,atm_id,atm_code,city,state,cutoff_time,year
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.85,0,0,d22ae1d3-99f6-4fa8-abdd-6e243cd83d22,ATM-PUN-1079,Pune,Maharashtra,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,45.266666666666666,0.0,0.0,0.2727272727272727,0.52,0,0,9547f407-92b4-46cf-b3c0-12a4b8fe210c,ATM-JAI-1080,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,2.0,13.0,1662.74,1368.16,6.0,2.0,71.0,0.0,0.0,2.0,2.183333333333333,7.4168233591728505,1.0769230769230769,0.15384615384615385,0.52,1,0,19ab0eea-57b2-4ccf-ba04-7197ca5691ed,ATM-JAI-1081,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,2.0,18.0,9233.439999999999,8960.64,9.0,2.0,89.0,0.0,0.0,2.0,7.333333333333333,9.13069525192088,0.7777777777777777,0.2777777777777778,0.52,0,0,6c33f7f0-df12-4f39-827d-8e68dcc3494c,ATM-JAI-1082,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,46.483333333333334,0.0,0.0,1.0,0.52,0,0,065cd4f8-9c0f-4400-a4c7-dfea9be7e753,ATM-JAI-1083,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,4.0,32.0,23656.78,14342.06,14.0,4.0,123.0,0.0,0.0,4.0,6.366666666666666,10.071447303882463,0.875,0.28125,0.52,0,0,d94e4abc-f1b3-4c70-91be-311eabf9faed,ATM-JAI-1084,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,1.0,15.0,561.59,561.59,5.0,1.0,61.0,0.0,0.0,1.0,13.45,6.33255112127994,0.4666666666666667,0.2,0.52,0,0,5a567bc2-638f-4d2e-a3b3-40b7f6eb8823,ATM-JAI-1085,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,9.0,39.0,29680.85,10674.84,14.0,9.0,139.0,0.0,0.0,9.0,0.03333333333333333,10.298291026875175,1.6153846153846154,0.15384615384615385,0.52,1,0,9b545cb8-0e26-4e3a-a85d-903a43890fec,ATM-JAI-1086,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,3.0,14.0,204839.87,159475.51,2.0,3.0,49.0,0.0,0.0,3.0,2.216666666666667,12.229988712784808,1.5,0.14285714285714285,0.52,0,0,f103603f-d89e-4810-ad58-29a755fcffd2,ATM-JAI-1087,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,1.0,6.0,10000.0,10000.0,5.0,1.0,23.0,0.0,0.0,1.0,14.716666666666667,9.210440366976517,1.0,0.0,0.52,0,0,e7539925-5647-42db-ab92-0b502cd8c95c,ATM-JAI-1088,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,35.63333333333333,0.0,0.0,0.0,0.52,0,0,e1a3b8d1-ae81-4578-a52c-ea62766cb043,ATM-JAI-1089,Jaipur,Rajasthan,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,46c19295-f452-4115-84e4-517b199cedff,ATM-LUC-1090,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,77e2241e-aace-4ebc-a212-268abab85882,ATM-LUC-1091,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,18b132c4-c8a2-4363-bc4b-d47fe4584341,ATM-LUC-1092,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,676db87d-9b64-4242-a627-92aef5916f12,ATM-LUC-1093,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,7d3a4878-df1e-4b63-adfe-c137686654b3,ATM-LUC-1094,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,1a5fbf65-b4cc-45e6-a38d-ae06af596f94,ATM-LUC-1095,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,5f08cb84-a0c9-4d96-9033-097256c63869,ATM-LUC-1096,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,c2d329c3-3fbc-49cc-ac3a-fa7d58c91de0,ATM-LUC-1097,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,6b59b1fc-2ed9-40e9-a121-836de5c41a34,ATM-LUC-1098,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,720.0,0.0,0.0,0.0,0.68,0,0,ff68a8c9-994c-4c9b-a178-681fab5ec854,ATM-LUC-1099,Lucknow,Uttar Pradesh,2021-02-05T00:00:00,2021
0.0,4.0,0.0,2.0,17.0,6806.83,5000.0,7.0,2.0,77.0,9.0,0.0,2.0,14.483333333333333,8.825828699318642,0.823529411764706,0.17647058823529413,0.72,0,0,68e8568a-e8c7-4b0e-ba96-fce078e33c16,ATM-DEL-98e581,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,3.0,19.0,3869.83,2757.17,11.0,3.0,86.0,9.0,0.0,3.0,3.7333333333333334,8.261224233312602,1.1052631578947367,0.0,0.72,0,0,fbf869fe-6c11-47a7-9e7f-f91ca56d7a4b,ATM-DEL-NBR-98e581,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,f78a5ec5-c8e6-40f7-af86-20bb4826e875,ATM-DEL-b81208,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fea251d4-9208-4e9a-b66f-ab6d5b809280,ATM-DEL-NBR-b81208,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,2.0,23.0,2104.04,2000.0,5.0,2.0,86.0,0.0,0.0,2.0,10.65,7.652089748311236,0.6086956521739131,0.13043478260869565,0.72,0,0,92da76c6-8b5a-42ce-8798-867e21b285e8,ATM-API-68003f,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,ca1637cc-6b3f-49be-8915-f40453439f65,ATM-API-788cb7,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,2f29b2e3-154e-40be-85d1-de0126e826ac,ATM-DEL-90b513,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,1d103ac4-bcff-4fa7-94fe-4e158d3cac95,ATM-DEL-NBR-90b513,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4a2d478e-4c2a-4d2d-a88f-76fdb363e89c,ATM-API-9a8099,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,51898ecc-9a15-483f-9b30-a3336118eeb2,ATM-API-c94acd,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fecb56b8-ad66-4cc0-b226-830a6011a94a,ATM-DEL-9d7d9e,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,fd0e0926-602a-43a7-9c44-bc3f0f95757f,ATM-DEL-NBR-9d7d9e,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,df8d65cb-97b0-467f-8393-3b9c9a8f4edc,ATM-DEL-def6d7,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,ed1fde2d-cd8f-4b0e-818f-93f3353358c6,ATM-DEL-NBR-def6d7,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a57b482b-dc5b-4069-801a-16bdb66d3fba,ATM-API-453ec9,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,f352ffda-d13d-4093-81c9-c2895e80c938,ATM-DEL-3f2ec5,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,081d1c69-10ff-4678-9f77-9370dd137bfa,ATM-DEL-NBR-3f2ec5,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,81701e48-ef74-4127-927b-8751370d04ed,ATM-API-2bf508,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,7783f710-a359-4409-816d-26143bb80886,ATM-DEL-2e5e68,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a0b65de2-0869-46f1-904d-be75f498ab3c,ATM-DEL-NBR-2e5e68,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4bfc6e96-b92b-46e5-9745-d02d9e873ef1,ATM-API-88791b,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a17bad17-93c3-459e-8b72-b26c46e105df,ATM-API-af765b,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,bc45afd4-7d70-4c1c-a733-159ec1d628df,ATM-API-52ac88,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,0e156c3d-bfef-4db7-8ad8-b5a906cb911e,ATM-API-61e716,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,d6b95983-2bbc-4d66-8fd9-776ed637519b,ATM-API-929ff9,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a95adeb1-50b4-49e0-aebf-434095e52ddc,ATM-DEL-aa1dac,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,4686ce33-0bd7-4095-a8e8-3dc19b431a20,ATM-DEL-NBR-aa1dac,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,a6c2daa6-5c44-46ac-bb2d-439b1c45bd4f,ATM-API-e1b28e,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,e9c82516-a013-43b3-b670-d7489a2b0c57,ATM-API-67c864,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,21df4bf8-8c9f-4511-a1a0-43ece49c66b0,ATM-DEL-a7a6b9,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,9e65816a-c868-43ea-a6fa-63ccebdd505f,ATM-DEL-NBR-a7a6b9,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.72,0,0,25594af6-10dd-4361-a4f2-79cdc5a5c39b,ATM-API-2ba3af,Delhi,Delhi,2021-02-05T00:00:00,2021
0.0,4.0,0.0,5.0,44.0,31466.44,24368.21,26.0,5.0,179.0,0.0,0.0,5.0,4.4,10.356708639434677,0.7954545454545455,0.29545454545454547,0.72,0,0,2392ef62-262e-40c6-bc3f-7a5b8a3f9e84,ATM-DEL-1000,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,19.0,6203.280000000001,4582.14,9.0,2.0,71.0,0.0,0.0,2.0,10.766666666666667,8.732994655450796,0.7368421052631579,0.21052631578947367,0.72,0,0,e98ab337-55b9-4087-b714-c1b56ea6a3f0,ATM-DEL-1001,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,21.0,140897.97999999998,140243.83,6.0,3.0,79.0,0.0,0.0,3.0,15.116666666666667,11.855798458683848,1.0,0.38095238095238093,0.72,0,0,faf8688b-552f-4a37-8f29-2e4caa1ab8f0,ATM-DEL-1002,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,12.0,24621.52,18498.27,5.0,3.0,42.0,0.0,0.0,3.0,10.55,10.111416750308733,1.75,0.16666666666666666,0.72,0,0,6a9fe77d-0e89-44e7-99bc-714b44c3a779,ATM-DEL-1003,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,4.0,32.0,251528.93,161478.61,22.0,4.0,140.0,0.0,0.0,4.0,8.783333333333333,12.435317267405498,0.875,0.15625,0.72,0,0,89745346-336d-4fed-a511-638837d69f89,ATM-DEL-1004,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,29.0,141911.08,141177.55,11.0,3.0,103.0,0.0,0.0,3.0,1.9833333333333334,11.862962989898252,0.7241379310344827,0.3448275862068966,0.72,0,0,6e8a0ac3-49eb-49a2-9178-cbdc4f089147,ATM-DEL-1005,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,11.0,73875.0,61356.78,7.0,2.0,62.0,0.0,0.0,2.0,1.25,11.210143290995802,1.2727272727272727,0.2727272727272727,0.72,0,0,ad0aafe4-224d-43fe-84cf-860ea9746783,ATM-DEL-1006,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,7.0,339449.66,325226.44,2.0,2.0,30.0,0.0,0.0,2.0,1.1666666666666667,12.7350838840496,2.0,0.2857142857142857,0.72,0,0,2f162b44-a9e1-4dff-bab9-babcbdfcc328,ATM-DEL-1007,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,23.0,13171.41,12503.94,12.0,2.0,97.0,0.0,0.0,2.0,4.366666666666666,9.485879769644082,0.6086956521739131,0.34782608695652173,0.72,0,0,a856af15-7572-4450-931a-15fb3ddbb3dd,ATM-DEL-1008,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,35.0,0.0,0.0,0.0,33.2,0.0,0.0,0.0,0.72,0,0,6ff64492-49e3-4db5-a407-2fd76914e8dd,ATM-DEL-1009,Delhi,Delhi,2021-02-12T00:00:00,2021
0.0,4.0,0.0,10.0,70.0,819973.4,352543.9,30.0,10.0,309.0,0.0,0.0,10.0,1.8833333333333333,13.617028399240901,1.0,0.24285714285714285,0.85,0,0,5c45dab6-a8ba-4ec9-8323-9472a21aee78,ATM-MUM-1010,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,47.0,0.0,0.0,0.0,27.633333333333333,0.0,0.0,0.2,0.85,0,0,5b64697b-f692-431e-85a9-40ab436a368d,ATM-MUM-1011,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,15.0,131.0,329880.85000000003,87296.6,54.0,15.0,521.0,0.0,1.0,15.0,3.2333333333333334,12.706489839031482,0.8015267175572519,0.1984732824427481,0.85,1,0,abc58a96-f4b9-4178-b6f2-1efd42afee70,ATM-MUM-1012,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,4.0,21.0,174882.24,169681.24,6.0,4.0,94.0,0.0,0.0,4.0,4.316666666666666,12.071873830228679,1.3333333333333333,0.3333333333333333,0.85,1,0,5540a9ad-bce3-4892-b73d-6ef4bf344d00,ATM-MUM-1013,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,8.0,47.0,466148.14999999997,451092.81,19.0,8.0,223.0,0.0,0.0,8.0,0.21666666666666667,13.052260926275789,1.1914893617021276,0.23404255319148937,0.85,0,0,9cd3075f-fe1b-45d7-a226-d566e93bc32c,ATM-MUM-1014,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,29.0,2000.0,1000.0,11.0,2.0,113.0,0.0,0.0,2.0,2.9,7.601402334583733,0.48275862068965514,0.2413793103448276,0.85,0,0,9b7d5090-184b-4129-b903-1b70d386f97c,ATM-MUM-1015,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,4.0,33.0,3410.4300000000003,1546.16,17.0,4.0,178.0,0.0,0.0,4.0,6.85,8.134886837211607,0.8484848484848485,0.30303030303030304,0.85,0,0,a79832c2-2940-4795-bbcc-cb93800bf63b,ATM-MUM-1016,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,21.0,5747.3,5000.0,15.0,3.0,95.0,0.0,0.0,3.0,2.85,8.656659437903762,1.0,0.14285714285714285,0.85,0,0,8f2ea44a-1744-46c5-8671-2703b293da0f,ATM-MUM-1017,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,49.05,0.0,0.0,0.0,0.85,0,0,ad836d52-59f4-45b5-8dd1-5e4d9383bbe7,ATM-MUM-1018,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,4.0,13.0,75774.91,64354.35,8.0,4.0,61.0,0.0,0.0,4.0,2.283333333333333,11.235535711091769,2.1538461538461537,0.46153846153846156,0.85,0,0,2a927421-0663-4d30-b076-6b81551fafa8,ATM-MUM-1019,Mumbai,Maharashtra,2021-02-12T00:00:00,2021
0.0,4.0,0.0,7.0,44.0,47452.81,16144.93,19.0,7.0,180.0,0.0,0.0,7.0,4.666666666666667,10.767512095862017,1.1136363636363638,0.18181818181818182,0.78,1,0,b16b7f46-3394-47e4-bd60-3efd751491bb,ATM-BEN-1020,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,5.0,55.0,108211.31,79843.07,19.0,5.0,213.0,0.0,0.0,5.0,10.233333333333333,11.591850409717937,0.6363636363636364,0.3090909090909091,0.78,0,0,a1e85dbb-e7fc-4ce8-b393-b4c6b0a7b55c,ATM-BEN-1021,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,1.0,12.0,2748.44,2748.44,2.0,1.0,56.0,0.0,0.0,1.0,10.533333333333333,7.919152533560281,0.5833333333333334,0.25,0.78,0,0,1b95dcaa-7a98-4b14-9ab0-586bd5f2fcc6,ATM-BEN-1022,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,4.0,17.0,6158.9800000000005,2796.49,6.0,4.0,75.0,0.0,0.0,4.0,10.366666666666667,8.725828809769048,1.647058823529412,0.29411764705882354,0.78,0,0,ceb7ba59-3d2c-43d8-ac46-6f9a9605351d,ATM-BEN-1023,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,5.0,21.0,372346.31,364681.65,7.0,5.0,71.0,0.0,0.0,5.0,8.1,12.827582326727036,1.6666666666666667,0.09523809523809523,0.78,1,0,0de977ed-f727-4282-9ddc-9c4b3ee81ef0,ATM-BEN-1024,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,5.0,41.0,17212.14,13164.28,12.0,5.0,176.0,0.0,0.0,5.0,2.033333333333333,9.753428324625986,0.853658536585366,0.12195121951219512,0.78,1,0,448ae7de-0401-4509-8876-8bcae486407c,ATM-BEN-1025,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,5.0,32.0,19265.71,7699.02,17.0,5.0,137.0,0.0,0.0,5.0,6.3,9.866134015124779,1.09375,0.21875,0.78,0,0,102d84cc-57d6-4fb4-b4c1-8ce9b113b17e,ATM-BEN-1026,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,11.0,249466.76,218839.51,6.0,3.0,58.0,0.0,0.0,3.0,12.75,12.427084967387415,1.9090909090909092,0.2727272727272727,0.78,0,0,63f8e7be-bd50-49b6-a6e8-ebd4f143a971,ATM-BEN-1027,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,25.0,72968.01999999999,71369.43,5.0,3.0,121.0,0.0,0.0,3.0,7.266666666666667,11.197790246492694,0.84,0.24,0.78,0,0,e97fabea-08e3-4b1d-9eec-c08c22b28f81,ATM-BEN-1028,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,31.0,15725.619999999999,14936.58,12.0,2.0,113.0,0.0,0.0,2.0,4.116666666666666,9.663110096930103,0.45161290322580644,0.16129032258064516,0.78,0,0,e48de1e4-2103-4b67-9250-10e15f127557,ATM-BEN-1029,Bengaluru,Karnataka,2021-02-12T00:00:00,2021
0.0,4.0,0.0,6.0,33.0,33572.07,23377.24,24.0,6.0,182.0,0.0,0.0,6.0,6.133333333333334,10.42147953649275,1.2727272727272727,0.24242424242424243,0.65,1,0,2c25d70c-0f3a-49e8-81e5-8d6e308145f1,ATM-HYD-1030,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,9.0,148726.52,100778.45,7.0,2.0,42.0,0.0,0.0,2.0,6.866666666666666,11.909871185936764,1.5555555555555554,0.4444444444444444,0.65,0,0,080691c5-4387-4e1b-a87f-3651b63f41f9,ATM-HYD-1031,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,2.0,10.0,250602.94999999998,234344.65,9.0,2.0,42.0,0.0,0.0,2.0,10.766666666666667,12.431629083490673,1.4,0.3,0.65,0,0,2c5d4ca3-4127-4d51-8583-44c2b8056cdf,ATM-HYD-1032,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,1.0,33.0,102917.86,102917.86,21.0,1.0,150.0,0.0,0.0,1.0,13.683333333333334,11.541696189770013,0.21212121212121213,0.18181818181818182,0.65,0,0,24cd766f-1073-41ab-93e1-d51ca95fb309,ATM-HYD-1033,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,6.0,42.0,10415.09,4912.96,19.0,6.0,164.0,0.0,1.0,6.0,5.7,9.251107004964016,1.0,0.21428571428571427,0.65,0,0,57366683-036f-4891-8522-83476a4a8355,ATM-HYD-1034,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,1.0,1.0,500.0,500.0,1.0,1.0,9.0,0.0,0.0,1.0,19.466666666666665,6.2166061010848646,1.0,1.0,0.65,0,0,532a0075-d79e-476e-9bca-67ef8e3b3b7d,ATM-HYD-1035,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,3.0,6.0,198196.02,190099.34,3.0,3.0,21.0,0.0,0.0,3.0,5.35,12.197016865447132,3.0,0.16666666666666666,0.65,0,0,cee38711-348d-4b41-9d32-ed73257a96fe,ATM-HYD-1036,Hyderabad,Telangana,2021-02-12T00:00:00,2021
0.0,4.0,0.0,1.0,4.0,363968.52,363968.52,0.0,1.0,13.0,0.0,0.0,1.0,19.033333333333335,12.804825406849066,1.0,0.5,0.65,0,0,4e3a5307-2dc7-44dc-82ca-b4eaa5c0b3e9,ATM-HYD-1037,Hyderabad,Telangana,2021-02-12T00:00:00,2021
