hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,target,atm_id,atm_code,city,cutoff_time
0.0,2.0,0.0,10.0,83.0,203596.36,164937.97,1.0,28.0,325.0,0.0,1.0,10.0,0.46666667,12.2239,0,ae9a45fc-c291-5efa-a2ad-8e3d969953d5,ATM-NEW-0007,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,7.0,43.0,50042.07,37060.88,0.0,7.0,135.0,0.0,1.0,7.0,3.5833333,10.82064,0,6110b5e8-c838-5a36-af9e-ceec51e0c409,ATM-NEW-0008,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,32.0,19041.8,15761.38,0.0,11.0,170.0,0.0,1.0,4.0,0.65,9.8544445,0,d05fbe4b-fcba-52a3-9d29-e0fce9ccdbd9,ATM-NEW-0009,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,13.0,69.0,342006.72,236385.66,0.0,18.0,320.0,0.0,0.0,13.0,1.1,12.742589,0,1ca42a9a-50ec-5a1d-99e3-81bf7c579716,ATM-NEW-0010,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,8.0,89.0,422110.53,387791.34,0.0,16.0,310.0,0.0,1.0,8.0,5.5,12.953025,0,051674e2-a8c4-5111-bf54-2c937a9c722a,ATM-NEW-0011,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,33.0,3469.72,3469.72,0.0,8.0,133.0,0.0,0.0,1.0,3.5833333,8.152118,0,e3c72b40-457d-5627-b578-4da7a09c1fc1,ATM-NEW-0012,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,17.0,23227.95,15761.38,0.0,4.0,94.0,0.0,0.0,4.0,0.65,10.053155,0,0e0b8e6c-f46a-5dce-b705-93abfbcedab7,ATM-NEW-0013,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,30.0,7162.09,7162.09,0.0,8.0,121.0,0.0,0.0,1.0,2.6,8.876697,0,d89b2703-b172-5529-922c-4af9eb48d45f,ATM-NEW-0014,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,41.0,372.18,258.85,0.0,10.0,179.0,0.0,0.0,2.0,5.5,5.922061,0,7c8a9fea-1f01-5794-b1f8-1f33bc77651b,ATM-NEW-0015,New Delhi,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,19.0,10584.4,7192.14,0.0,1.0,65.0,0.0,1.0,2.0,16.25,9.267231,0,81697ea2-f5de-540b-a729-ead84b45e611,ATM-MUM-0016,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,33.0,15611.83,5000.0,0.0,10.0,154.0,0.0,0.0,5.0,2.2666667,9.6558485,0,c991fb7a-f5c2-5464-b968-538bf5c140df,ATM-MUM-0017,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,26.0,67810.41,65679.07,1.0,8.0,144.0,0.0,1.0,3.0,5.6666665,11.124486,0,2ec2dfb2-1938-5797-bf2d-736d604948cb,ATM-MUM-0018,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,20.0,15373.97,11334.74,0.0,9.0,103.0,0.0,0.0,3.0,22.716667,9.640496,0,bbdf6837-aab5-5b4e-839e-9ee61eaea352,ATM-MUM-0019,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,6.0,35.0,12605.98,7192.14,0.0,8.0,137.0,0.0,1.0,6.0,2.2666667,9.442006,0,9e342a67-6e23-50e0-affc-c624e2da2f70,ATM-MUM-0020,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,8.0,68.0,35725.51,8473.06,0.0,20.0,279.0,0.0,1.0,8.0,0.81666666,10.483648,0,5cbba4d0-3c52-5f68-9295-d2058d5ea946,ATM-MUM-0021,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,7.0,52.0,93691.69,65679.07,0.0,12.0,229.0,0.0,1.0,7.0,4.2166667,11.447776,0,59684263-0e01-5fc5-9de6-966d650e19e5,ATM-MUM-0022,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,29.0,14447.49,11334.74,0.0,6.0,108.0,0.0,0.0,3.0,8.466666,9.578345,0,8df3fb3f-36b9-5e62-b1aa-54e0ed960822,ATM-MUM-0023,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,6.0,35.0,407594.06,383305.03,0.0,10.0,140.0,0.0,0.0,6.0,0.1,12.91803,0,37d50aaa-0ca6-52fd-ba0f-a0c734b03d34,ATM-MUM-0024,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,9.0,66.0,41497.97,12409.45,1.0,19.0,226.0,0.0,1.0,9.0,0.81666666,10.633424,0,3b1e5d03-563a-5430-87b7-e281fa8f8af4,ATM-MUM-0025,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,55.0,55618.31,51866.17,0.0,7.0,227.0,0.0,0.0,4.0,1.4166666,10.926286,0,7af28f6a-7ed8-5ba7-97f0-f49875cbb077,ATM-MUM-0026,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,27.0,32029.0,30173.74,0.0,7.0,125.0,0.0,1.0,2.0,4.266667,10.374428,0,800f26bb-ab13-53a8-8329-4e07a6b7cf1d,ATM-MUM-0027,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,8.0,6882.27,3612.45,0.0,2.0,54.0,0.0,0.0,2.0,1.0333333,8.836849,0,6ded4d28-8bc2-5507-85db-b9ec23a0756c,ATM-MUM-0028,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,20.0,7347.95,5313.18,0.0,10.0,113.0,0.0,0.0,2.0,3.4833333,8.902312,0,7aee3f20-61f3-58df-bbd1-af7d2ad4f502,ATM-MUM-0029,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,7.0,27.0,45293.35,36660.88,0.0,9.0,151.0,0.0,0.0,7.0,3.4833333,10.720938,0,fceef9b3-9818-5d9c-9786-aa1ba0a869e2,ATM-MUM-0030,Mumbai,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,27.7,0.0,0,51f7f7da-0718-5063-91b2-d743096e78e1,ATM-BEN-0031,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,13.0,6110.4,5549.92,0.0,4.0,80.0,0.0,0.0,2.0,16.266666,8.717911,0,0949a9d8-1c2f-5d53-bc48-6050d92fe35b,ATM-BEN-0032,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,17.0,11403.73,5549.92,0.0,4.0,79.0,0.0,0.0,3.0,0.76666665,9.341784,0,f41c7ddd-7008-5aeb-99eb-f05a1845a016,ATM-BEN-0033,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,3.0,3822.19,3822.19,0.0,2.0,45.0,0.0,0.0,1.0,14.6,8.24884,0,3aa4e1f6-58c6-5cbb-a302-28689bbca879,ATM-BEN-0034,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,26.0,10396.52,6977.92,0.0,6.0,92.0,0.0,0.0,4.0,4.45,9.249323,0,1af29445-7edb-54fb-a987-f6ba18f4dcc3,ATM-BEN-0035,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,38.0,31630.25,25929.21,0.0,10.0,159.0,0.0,0.0,4.0,4.45,10.361901,0,c4d45e66-af66-5d62-9ec1-a719ee0110b8,ATM-BEN-0036,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,8.0,35.0,21214.55,7293.22,0.0,10.0,157.0,0.0,0.0,8.0,0.76666665,9.96249,0,6a5e8429-628a-5a7d-b3da-577e42cb4cd4,ATM-BEN-0037,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,20.0,11447.14,4624.95,0.0,6.0,107.0,0.0,0.0,3.0,8.233334,9.345583,0,1ceabaf4-936c-5e09-9db4-955f82fbe69e,ATM-BEN-0038,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,19.0,17447.3,6977.92,0.0,6.0,90.0,0.0,0.0,4.0,3.3,9.766997,0,a2bdeeac-87ea-5acb-a121-647dd81616e4,ATM-BEN-0039,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,41.0,75906.76,64780.49,0.0,16.0,196.0,0.0,0.0,3.0,6.866667,11.237274,0,328c3398-026a-5b82-ad02-8598a7d943ba,ATM-BEN-0040,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,45.0,16220.2,7293.22,0.0,15.0,205.0,0.0,0.0,5.0,6.55,9.694075,0,7142d25c-5954-53f9-ba18-f95055901780,ATM-BEN-0041,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,24.0,7425.66,4624.95,0.0,8.0,105.0,0.0,0.0,4.0,6.55,8.912831,0,d5f219b1-03da-5f87-a5da-607ea7af6899,ATM-BEN-0042,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,74.0,0.0,0.0,0.0,29.766666,0.0,0,59fb71b7-27d2-56ae-87ab-548765379b67,ATM-BEN-0043,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,21.0,64780.49,64780.49,0.0,9.0,105.0,0.0,0.0,1.0,7.7833333,11.078775,0,08c99329-0e59-5327-8796-9fef243ca011,ATM-BEN-0044,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,18.0,223.91,223.91,0.0,6.0,88.0,0.0,0.0,1.0,17.783333,5.4157004,0,aac4fab3-2fa2-532d-b442-87ce705ae9f3,ATM-BEN-0045,Bengaluru,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,44.0,0.0,0.0,0.0,26.733334,0.0,0,7c8fbbb0-7633-546c-b927-1accdba2044a,ATM-CHE-0046,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,21.0,11134.64,6971.32,1.0,9.0,86.0,0.0,1.0,4.0,4.65,9.317906,0,fbbc3df5-4722-57b4-9788-6244a82eaa45,ATM-CHE-0047,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,24.0,870072.3,853702.44,0.0,9.0,109.0,0.0,1.0,3.0,4.65,13.676332,0,14e22c3d-5500-5971-b937-f612a3b05543,ATM-CHE-0048,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,14.0,141195.5,131796.95,0.0,3.0,52.0,0.0,1.0,2.0,10.1,11.857908,0,869d900f-916d-59fb-a1c5-980ea46f3005,ATM-CHE-0049,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,12.0,114040.22,111268.56,0.0,6.0,71.0,0.0,0.0,3.0,4.5666666,11.644315,0,9ec9c0ef-9209-5a42-84e8-2013032e9b9e,ATM-CHE-0050,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,6.0,34.0,15211.97,11196.05,1.0,8.0,152.0,0.0,0.0,6.0,4.5666666,9.629904,0,cf923010-1ea8-516f-8a40-b3db95dce888,ATM-CHE-0051,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,39.0,7551.13,3295.88,0.0,17.0,173.0,0.0,0.0,5.0,12.316667,8.9295845,0,b8864095-68a2-5748-a216-676e811b321c,ATM-CHE-0052,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,20.0,171367.05,131796.95,0.0,9.0,72.0,0.0,0.0,3.0,8.533334,12.051569,0,41174545-6f86-5ccc-94c0-7054225d58ad,ATM-CHE-0053,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,16.0,112459.81,111268.56,0.0,4.0,89.0,0.0,0.0,3.0,4.5666666,11.63036,0,b7c4c3b5-15ff-512b-bc9b-d52f3797f893,ATM-CHE-0054,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,46.0,187401.97,179439.11,0.0,9.0,156.0,0.0,1.0,4.0,10.383333,12.141017,0,f9c8bdaf-f2d5-519b-81d4-759a53bf1015,ATM-CHE-0055,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,29.0,183993.92,179439.11,0.0,10.0,150.0,0.0,0.0,3.0,0.46666667,12.1226635,0,9d88e52f-9303-5776-9acc-390b8ece126d,ATM-CHE-0056,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,19.0,40402.88,36177.53,0.0,4.0,88.0,0.0,0.0,2.0,8.533334,10.606681,0,34ff42c5-aa0c-58b5-b153-3aa920bff5c7,ATM-CHE-0057,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,10.0,10500.0,10000.0,0.0,0.0,41.0,0.0,0.0,2.0,15.133333,9.259226,0,c1ef55eb-7ba3-5dca-9329-fa76b3327004,ATM-CHE-0058,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,19.0,3290.7,3290.7,0.0,8.0,78.0,0.0,0.0,1.0,14.95,8.099159,0,d3483408-08a1-5840-8a4f-e2a5d47c989b,ATM-CHE-0059,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,11.0,1258.93,1258.93,0.0,5.0,67.0,0.0,0.0,1.0,0.46666667,7.1388116,0,90bcf56f-15e8-5317-aff9-2bb508a1d03a,ATM-CHE-0060,Chennai,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,16.0,18093.14,14078.21,0.0,5.0,39.0,0.0,0.0,3.0,11.216666,9.803344,0,a9c5b13b-e31b-5d61-b111-d30041fcd1e9,ATM-AHM-0061,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,27.0,20669.03,14078.21,0.0,3.0,85.0,0.0,1.0,3.0,11.216666,9.93644,0,e59ea14d-6014-54fe-bc4f-daf0d4c133e3,ATM-AHM-0062,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,17.0,1.0708178e+06,1.02113744e+06,0.0,8.0,77.0,0.0,1.0,5.0,2.6166666,13.883934,0,b2e6f33c-17a1-547b-a103-0541efcaee5d,ATM-AHM-0063,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,8.0,3371.41,3371.41,0.0,1.0,37.0,0.0,0.0,1.0,4.75,8.123383,0,d69d9b0a-1678-5866-b094-3f5f19c0c205,ATM-AHM-0064,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,26.0,1287.48,652.56,0.0,4.0,77.0,0.0,1.0,2.0,0.1,7.1612186,0,67107270-efc6-529d-8ace-22395900dddc,ATM-AHM-0065,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,35.0,11511.38,3403.26,0.0,8.0,123.0,0.0,1.0,5.0,4.6666665,9.351178,0,1d7d8374-7d25-5244-9349-2dba7c91bf60,ATM-AHM-0066,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,8.0,33.0,95090.19,49368.61,0.0,9.0,150.0,0.0,0.0,8.0,2.6166666,11.462591,0,afecdedf-a580-5453-aee1-cce5a1fc6571,ATM-AHM-0067,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,6.0,3371.41,3371.41,0.0,4.0,59.0,0.0,0.0,1.0,4.75,8.123383,0,46d959a8-3a7a-51b4-a5d0-e6489f19d5ab,ATM-AHM-0068,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,15.0,9116.71,7722.28,0.0,9.0,57.0,0.0,1.0,2.0,19.6,9.117974,0,b41f1475-dca2-5dc1-938e-9543cd4de399,ATM-AHM-0069,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,6.0,30.0,438884.53,430369.1,0.0,6.0,139.0,0.0,0.0,6.0,4.6666665,12.991994,0,38ef268a-dcd0-56f8-8c8f-954520b5c33b,ATM-AHM-0070,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,32.0,9948.24,5317.71,0.0,9.0,132.0,0.0,0.0,4.0,0.76666665,9.205252,0,a5676c6d-3d3e-517c-81a9-86b85c039df1,ATM-AHM-0071,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,12.0,2630.53,1772.74,0.0,3.0,75.0,0.0,0.0,2.0,7.9333334,7.875321,0,65a9af02-f38e-5bc1-a908-6a3a653df0fc,ATM-AHM-0072,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,35.8,0.0,0,07b1cb4d-de17-5ac2-a00b-02cf9e672ff0,ATM-AHM-0073,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,12.0,454573.88,430369.1,0.0,2.0,64.0,0.0,0.0,3.0,10.433333,13.027118,0,9adf3d58-2b6f-5de3-8510-5cc671d1d2e8,ATM-AHM-0074,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,18.0,5908.67,5317.71,0.0,6.0,73.0,0.0,0.0,2.0,20.916666,8.684345,0,de2d188a-a433-5f4b-869a-2ffe30dfc6ab,ATM-AHM-0075,Ahmedabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,5.0,57.51,57.51,0.0,1.0,23.0,0.0,0.0,1.0,18.8,4.0691977,0,b76d9deb-4963-5298-b5ab-e7aa1216e9a4,ATM-KOL-0076,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,16.0,115.61,115.61,0.0,5.0,58.0,0.0,0.0,1.0,16.183332,4.758835,0,0e83a772-d0c1-5d38-9f1f-4a51eb7ee575,ATM-KOL-0077,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,20.0,2444.8,1551.05,0.0,0.0,51.0,0.0,0.0,2.0,8.933333,7.8021274,0,2e751f5b-ebe1-5162-b43d-482303a259e3,ATM-KOL-0078,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,25.066668,0.0,0,b73cca25-bce0-5c18-8339-4e08c62ff897,ATM-KOL-0079,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,13.0,1896.27,1396.27,0.0,4.0,57.0,0.0,1.0,2.0,9.233334,7.5481715,0,4407e36e-71bc-5526-9a73-9f76e801cc45,ATM-KOL-0080,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,7.0,105.0,0.0,0.0,0.0,31.65,0.0,0,422e93c8-7fc2-5abd-bd82-7b2eb566f6e6,ATM-KOL-0081,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,34.0,6930.72,6529.32,0.0,5.0,126.0,0.0,1.0,2.0,19.883333,8.8438635,0,1b131b05-4df1-5564-b4fd-6cb5e09cfdd5,ATM-KOL-0082,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,21.0,1303.78,902.38,0.0,5.0,100.0,0.0,1.0,2.0,18.4,7.1737895,0,e789fbe5-81bc-554f-9309-2f60d40df893,ATM-KOL-0083,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,11.0,1396.27,1396.27,0.0,3.0,62.0,0.0,1.0,1.0,19.65,7.2422757,0,5737401f-13a5-5335-9e4c-336a9e870086,ATM-KOL-0084,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,6.0,30.0,27287.82,11628.24,0.0,10.0,112.0,0.0,0.0,6.0,8.383333,10.214232,0,8279eaa3-c5e0-5a20-9db9-075ee86efeb4,ATM-KOL-0085,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,29.0,13285.03,6529.32,0.0,7.0,112.0,0.0,0.0,4.0,13.55,9.494469,0,f3b246fb-34cb-5d78-af2d-6a294c2857ba,ATM-KOL-0086,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,20.0,8056.67,6529.32,0.0,4.0,85.0,0.0,0.0,3.0,13.55,8.99438,0,83a48d15-e769-5c36-ba85-663466038d79,ATM-KOL-0087,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,10.0,3565.39,2413.48,0.0,1.0,28.0,0.0,0.0,2.0,1.0833334,8.179309,0,e2c14eb0-27b2-5683-922f-22f075a86d45,ATM-KOL-0088,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,10.0,49268.65,40613.98,0.0,2.0,50.0,0.0,0.0,3.0,0.68333334,10.805063,0,ab7406b4-42c4-5a64-a99f-ed1e9a1912a6,ATM-KOL-0089,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,9.0,40613.98,40613.98,0.0,3.0,39.0,0.0,0.0,1.0,0.68333334,10.611893,0,9f8333ec-0af9-502c-8e87-21bd0e5ef301,ATM-KOL-0090,Kolkata,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,37.016666,0.0,0,a891a4aa-b7cd-521d-928f-f58da9655ef5,ATM-HYD-0091,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,14.0,2445.06,2445.06,0.0,2.0,45.0,0.0,0.0,1.0,4.0833335,7.8022337,0,4aabdbdc-9536-5b73-bab4-7cbee9886fed,ATM-HYD-0092,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,12.0,6989.87,3989.87,0.0,5.0,63.0,0.0,0.0,2.0,9.733334,8.852361,0,f69a2a75-085f-5b60-b0c2-9aebccd78b03,ATM-HYD-0093,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,10.0,6989.87,3989.87,0.0,2.0,47.0,0.0,1.0,2.0,9.733334,8.852361,0,dce0c68a-90eb-5756-908b-549f801f0816,ATM-HYD-0094,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,12.0,38.6,38.6,0.0,6.0,69.0,0.0,0.0,1.0,4.8166666,3.6788292,0,ce707439-e5cd-56de-8ce2-b3a7f8a910c5,ATM-HYD-0095,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,23.0,458746.25,440328.06,0.0,7.0,113.0,0.0,0.0,4.0,4.0833335,13.036255,0,964994af-c467-5422-8727-4914e98a9b1b,ATM-HYD-0096,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,39.0,726246.8,440328.06,0.0,10.0,152.0,0.0,1.0,4.0,9.933333,13.495646,0,6e2eb94c-abea-566d-881f-33304c81d95b,ATM-HYD-0097,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,58.0,0.0,1.0,0.0,25.066668,0.0,0,8d9781e0-0f19-5e72-9add-8fe3b028bb83,ATM-HYD-0098,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,14.0,1.1874041e+06,1.1774041e+06,0.0,5.0,67.0,0.0,0.0,2.0,11.2,13.987281,0,ea588019-c786-57ab-8c8d-be7ada3e3273,ATM-HYD-0099,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,4.0,26.0,1.1818881e+06,1.1774041e+06,0.0,13.0,123.0,0.0,0.0,4.0,1.6166667,13.982625,0,642f4235-82f6-5143-8ea5-5048e8f0d80a,ATM-HYD-0100,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,8.0,34.0,294820.1,271608.6,0.0,8.0,152.0,0.0,0.0,8.0,1.6166667,12.594124,0,ba44c170-601e-501e-a74f-77b6e98cae26,ATM-HYD-0101,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,5.0,17.0,29123.23,19548.52,0.0,4.0,65.0,0.0,0.0,5.0,1.3,10.2793255,0,81a02119-b06c-5fc0-b634-9f212b95825a,ATM-HYD-0102,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,1.0,9.0,1.1774041e+06,1.1774041e+06,0.0,1.0,39.0,0.0,0.0,1.0,11.2,13.978824,0,9b0bfc62-59d8-573e-81b2-fee4669a409a,ATM-HYD-0103,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,3.0,16.0,2264.63,937.69,0.0,3.0,58.0,0.0,0.0,3.0,7.5,7.7256083,0,23f00f1f-a233-5e89-8069-27d2584ad221,ATM-HYD-0104,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,2.0,14.0,1788.05,937.69,0.0,4.0,53.0,0.0,0.0,2.0,7.5,7.48944,0,4cc4f0b0-6522-5752-8674-65bde1e7ee07,ATM-HYD-0105,Hyderabad,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,c9476261-1e4f-57eb-a773-16d93ceb4f29,ATM-LUC-0106,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,e4a23985-38d6-536b-8d6c-a9fbe71958aa,ATM-LUC-0107,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,287eb5bc-5856-5dfc-aafa-8b01262a99ba,ATM-LUC-0108,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,00a1e880-09ef-58c5-8214-c4df6417c3e4,ATM-LUC-0109,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,a8b3d2c8-657e-52df-aaf2-b0ec66590b37,ATM-LUC-0110,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,2016ab0e-ff89-583d-a9d0-fc320842681a,ATM-LUC-0111,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,ad7f21b0-723d-510f-9f11-ac0ba42389f2,ATM-LUC-0112,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,a8e462d9-87ea-5eb3-8e35-501e90c4c5c1,ATM-LUC-0113,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,05c1024d-e62f-59b7-9751-1261d943137f,ATM-LUC-0114,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,796bee8d-8c38-5342-8a4a-a0fac3cffbb9,ATM-LUC-0115,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,b25648e4-410f-523d-86d6-76b48024cead,ATM-LUC-0116,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,635a3341-9d2b-57a9-ba47-f754bf6e364e,ATM-LUC-0117,Lucknow,2023-08-02T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,0938de46-20ee-565f-8cb9-c244d99c02f5,ATM-LUC-0118,Lucknow,2023-08-02T00:00:00
